,input,target
124,"

[Conversation]
화자1: 최근에 여행간 곳 있으세요?
화자1: 최근에 여행 다녀온 적 있으세요?
화자2: 아니요.. 최근은 코로나 때문에 여행은 전혀 못갔어요.. name1님은요?,
화자1: 저두요 ㅠㅠ 다들 비슷하시겠죠 ㅠㅠ
화자1: 언제쯤 다시 갈수있을까요 ㅎ
화자2: 코로나 종식은 안될꺼 같고... 독감처럼 치료제 나오면 가능하지 않을까요?ㅠㅠㅠ
화자1: 위드 코로나 검토한다던데..
화자1: 여행갈수있게되면 어딜 가고싶으세요?
화자2: 저는 태국이요.ㅠㅠㅠㅠㅠㅠ
화자1: 아 ㅠㅠㅠㅠ
화자1: 태국에 카오산로드? 거기에 맛있는 음식이 그렇게 많다더라구요
화자2: 흑... 거기서 길거리 볶음밥 진짜 잘먹었는데.ㅠㅠㅠ
화자1: ㅠㅠㅠ 전 엄마랑 베트남갔었는데 넘 좋았어요
화자1: 딱히 관광은 안하고 호텔에서 쉬기만 했는데도 좋더라구요
화자2: 오 베트남!!! 베트남도 날씨 계속 좋았나요??
화자2: 어느 지역으로 가셨어요??
화자1: 호치민으로 갔었어요! 하롱베이도 일박이일 갔었는데 습하고 비오고 하긴 했지만 넘 좋았어요 ㅎㅎ
화자1: 쌀국수 워낙에도 좋아하는데 베트남 현지에서 먹으니 진짜 맛있더라구요 매일 먹었어요 ㅋㅋ
화자2: 크 쌀국수 진짜 맛있죠.. 저는 분짜 좋아해요..
화자1: 분짜도 맛있죠ㅠㅠㅠㅠ
화자1: 베트남 커피도 전 잘맞았어요 ㅎㅎ
화자2: 흑 다 그리워요.ㅠㅠ
화자2: 특히 한적하게 있다가 마사지 받던게 너무 그립습니다.ㅜ
화자1: 그쵸 저도 그게 너무 하고싶어요 ㅠㅠ
화자1: 베트남에서 딱 그렇게 있었거든요

[Question]
위 대화의 원인으로 올바른 지문은?

[Option]
A. 화자2는 여유로운 산책을 즐긴다.
B. 화자2는 여유로운 여행을 즐긴다.
C. 화자2는 부산하고 바쁜 여행을 선호한다.",B. 화자2는 여유로운 여행을 즐긴다.
125,"

[Conversation]
화자1: 최근에 여행간 곳 있으세요?
화자1: 최근에 여행 다녀온 적 있으세요?
화자2: 아니요.. 최근은 코로나 때문에 여행은 전혀 못갔어요.. name1님은요?,
화자1: 저두요 ㅠㅠ 다들 비슷하시겠죠 ㅠㅠ
화자1: 언제쯤 다시 갈수있을까요 ㅎ
화자2: 코로나 종식은 안될꺼 같고... 독감처럼 치료제 나오면 가능하지 않을까요?ㅠㅠㅠ
화자1: 위드 코로나 검토한다던데..
화자1: 여행갈수있게되면 어딜 가고싶으세요?
화자2: 저는 태국이요.ㅠㅠㅠㅠㅠㅠ
화자1: 아 ㅠㅠㅠㅠ
화자1: 태국에 카오산로드? 거기에 맛있는 음식이 그렇게 많다더라구요
화자2: 흑... 거기서 길거리 볶음밥 진짜 잘먹었는데.ㅠㅠㅠ
화자1: ㅠㅠㅠ 전 엄마랑 베트남갔었는데 넘 좋았어요
화자1: 딱히 관광은 안하고 호텔에서 쉬기만 했는데도 좋더라구요
화자2: 오 베트남!!! 베트남도 날씨 계속 좋았나요??
화자2: 어느 지역으로 가셨어요??
화자1: 호치민으로 갔었어요! 하롱베이도 일박이일 갔었는데 습하고 비오고 하긴 했지만 넘 좋았어요 ㅎㅎ
화자1: 쌀국수 워낙에도 좋아하는데 베트남 현지에서 먹으니 진짜 맛있더라구요 매일 먹었어요 ㅋㅋ
화자2: 크 쌀국수 진짜 맛있죠.. 저는 분짜 좋아해요..
화자1: 분짜도 맛있죠ㅠㅠㅠㅠ
화자1: 베트남 커피도 전 잘맞았어요 ㅎㅎ
화자2: 흑 다 그리워요.ㅠㅠ
화자2: 특히 한적하게 있다가 마사지 받던게 너무 그립습니다.ㅜ
화자1: 그쵸 저도 그게 너무 하고싶어요 ㅠㅠ
화자1: 베트남에서 딱 그렇게 있었거든요

[Question]
위 대화의 동기로 올바른 지문은?

[Option]
A. 화자2는 아무것도 하고 싶지 않다.
B. 화자2는 해외여행을 다시 가고 싶다.
C. 화자2는 물리치료를 다시 받고 싶다.",B. 화자2는 해외여행을 다시 가고 싶다.
126,"

[Conversation]
화자1: 최근에 여행간 곳 있으세요?
화자1: 최근에 여행 다녀온 적 있으세요?
화자2: 아니요.. 최근은 코로나 때문에 여행은 전혀 못갔어요.. name1님은요?,
화자1: 저두요 ㅠㅠ 다들 비슷하시겠죠 ㅠㅠ
화자1: 언제쯤 다시 갈수있을까요 ㅎ
화자2: 코로나 종식은 안될꺼 같고... 독감처럼 치료제 나오면 가능하지 않을까요?ㅠㅠㅠ
화자1: 위드 코로나 검토한다던데..
화자1: 여행갈수있게되면 어딜 가고싶으세요?
화자2: 저는 태국이요.ㅠㅠㅠㅠㅠㅠ
화자1: 아 ㅠㅠㅠㅠ
화자1: 태국에 카오산로드? 거기에 맛있는 음식이 그렇게 많다더라구요
화자2: 흑... 거기서 길거리 볶음밥 진짜 잘먹었는데.ㅠㅠㅠ
화자1: ㅠㅠㅠ 전 엄마랑 베트남갔었는데 넘 좋았어요
화자1: 딱히 관광은 안하고 호텔에서 쉬기만 했는데도 좋더라구요
화자2: 오 베트남!!! 베트남도 날씨 계속 좋았나요??
화자2: 어느 지역으로 가셨어요??
화자1: 호치민으로 갔었어요! 하롱베이도 일박이일 갔었는데 습하고 비오고 하긴 했지만 넘 좋았어요 ㅎㅎ
화자1: 쌀국수 워낙에도 좋아하는데 베트남 현지에서 먹으니 진짜 맛있더라구요 매일 먹었어요 ㅋㅋ
화자2: 크 쌀국수 진짜 맛있죠.. 저는 분짜 좋아해요..
화자1: 분짜도 맛있죠ㅠㅠㅠㅠ
화자1: 베트남 커피도 전 잘맞았어요 ㅎㅎ
화자2: 흑 다 그리워요.ㅠㅠ
화자2: 특히 한적하게 있다가 마사지 받던게 너무 그립습니다.ㅜ
화자1: 그쵸 저도 그게 너무 하고싶어요 ㅠㅠ
화자1: 베트남에서 딱 그렇게 있었거든요

[Question]
위 대화의 전제로 올바른 지문은?

[Option]
A. 베트남 커피와 한국의 커피는 맛이 매우 유사하다.
B. 베트남 커피는 한국 커피보다 건강에 더 좋다.
C. 베트남 커피의 경우 한국의 커피와 다른 맛이다.",C. 베트남 커피의 경우 한국의 커피와 다른 맛이다.
127,"

[Conversation]
화자1: 최근에 여행간 곳 있으세요?
화자1: 최근에 여행 다녀온 적 있으세요?
화자2: 아니요.. 최근은 코로나 때문에 여행은 전혀 못갔어요.. name1님은요?,
화자1: 저두요 ㅠㅠ 다들 비슷하시겠죠 ㅠㅠ
화자1: 언제쯤 다시 갈수있을까요 ㅎ
화자2: 코로나 종식은 안될꺼 같고... 독감처럼 치료제 나오면 가능하지 않을까요?ㅠㅠㅠ
화자1: 위드 코로나 검토한다던데..
화자1: 여행갈수있게되면 어딜 가고싶으세요?
화자2: 저는 태국이요.ㅠㅠㅠㅠㅠㅠ
화자1: 아 ㅠㅠㅠㅠ
화자1: 태국에 카오산로드? 거기에 맛있는 음식이 그렇게 많다더라구요
화자2: 흑... 거기서 길거리 볶음밥 진짜 잘먹었는데.ㅠㅠㅠ
화자1: ㅠㅠㅠ 전 엄마랑 베트남갔었는데 넘 좋았어요
화자1: 딱히 관광은 안하고 호텔에서 쉬기만 했는데도 좋더라구요
화자2: 오 베트남!!! 베트남도 날씨 계속 좋았나요??
화자2: 어느 지역으로 가셨어요??
화자1: 호치민으로 갔었어요! 하롱베이도 일박이일 갔었는데 습하고 비오고 하긴 했지만 넘 좋았어요 ㅎㅎ
화자1: 쌀국수 워낙에도 좋아하는데 베트남 현지에서 먹으니 진짜 맛있더라구요 매일 먹었어요 ㅋㅋ
화자2: 크 쌀국수 진짜 맛있죠.. 저는 분짜 좋아해요..
화자1: 분짜도 맛있죠ㅠㅠㅠㅠ
화자1: 베트남 커피도 전 잘맞았어요 ㅎㅎ
화자2: 흑 다 그리워요.ㅠㅠ
화자2: 특히 한적하게 있다가 마사지 받던게 너무 그립습니다.ㅜ
화자1: 그쵸 저도 그게 너무 하고싶어요 ㅠㅠ
화자1: 베트남에서 딱 그렇게 있었거든요

[Question]
위 대화의 반응으로 올바른 지문은?

[Option]
A. 화자1도 베트남 여행의 기억이 떠올라 그립다.
B. 화자1도 베트남 여행의 계획을 세우고 있어 기대된다.
C. 화자1은 베트남 여행 경험이 떠올라 화가 난다.",A. 화자1도 베트남 여행의 기억이 떠올라 그립다.
128,"

[Conversation]
화자1: 최근에 여행간 곳 있으세요?
화자1: 최근에 여행 다녀온 적 있으세요?
화자2: 아니요.. 최근은 코로나 때문에 여행은 전혀 못갔어요.. name1님은요?,
화자1: 저두요 ㅠㅠ 다들 비슷하시겠죠 ㅠㅠ
화자1: 언제쯤 다시 갈수있을까요 ㅎ
화자2: 코로나 종식은 안될꺼 같고... 독감처럼 치료제 나오면 가능하지 않을까요?ㅠㅠㅠ
화자1: 위드 코로나 검토한다던데..
화자1: 여행갈수있게되면 어딜 가고싶으세요?
화자2: 저는 태국이요.ㅠㅠㅠㅠㅠㅠ
화자1: 아 ㅠㅠㅠㅠ
화자1: 태국에 카오산로드? 거기에 맛있는 음식이 그렇게 많다더라구요
화자2: 흑... 거기서 길거리 볶음밥 진짜 잘먹었는데.ㅠㅠㅠ
화자1: ㅠㅠㅠ 전 엄마랑 베트남갔었는데 넘 좋았어요
화자1: 딱히 관광은 안하고 호텔에서 쉬기만 했는데도 좋더라구요
화자2: 오 베트남!!! 베트남도 날씨 계속 좋았나요??
화자2: 어느 지역으로 가셨어요??
화자1: 호치민으로 갔었어요! 하롱베이도 일박이일 갔었는데 습하고 비오고 하긴 했지만 넘 좋았어요 ㅎㅎ
화자1: 쌀국수 워낙에도 좋아하는데 베트남 현지에서 먹으니 진짜 맛있더라구요 매일 먹었어요 ㅋㅋ
화자2: 크 쌀국수 진짜 맛있죠.. 저는 분짜 좋아해요..
화자1: 분짜도 맛있죠ㅠㅠㅠㅠ
화자1: 베트남 커피도 전 잘맞았어요 ㅎㅎ
화자2: 흑 다 그리워요.ㅠㅠ
화자2: 특히 한적하게 있다가 마사지 받던게 너무 그립습니다.ㅜ
화자1: 그쵸 저도 그게 너무 하고싶어요 ㅠㅠ
화자1: 베트남에서 딱 그렇게 있었거든요

[Question]
위 대화의 후행사건으로 올바른 지문은?

[Option]
A. 화자1은 엄마가 과거에 베트남에 가셨던 일을 전할 것이다.
B. 화자1은 엄마와 과거에 베트남 여행을 갔던 일을 이야기할 것이다.
C. 화자1은 엄마와 곧 베트남 여행을 갈 거라고 이야기할 것이다.",B. 화자1은 엄마와 과거에 베트남 여행을 갔던 일을 이야기할 것이다.
129,"

[Conversation]
화자2: 드라마 좋아하세요?
화자1: 네 좋아해요!! 자칭 드라마덕후에요 ㅋㅋㅋㅋ
화자2: 저두요 ㅋㅋㅋㅋ 요즘 뭐보세여?
화자1: 저는 요즘 한국드라마 졸업하고 중국드라마 즐겨봐요 ㅋㅋㅋㅋ
화자2: 아 진짜여 ㅋㅋㅋㅋ중드 낯설긴한데
화자2: 상견니는 많이들어봤어요!
화자1: 상견니 인정!! 너무 명작이에요~ ㅋㅋㅋ
화자2: 오 명작인가요? 한번봐보ㅓ야겟어요 ㅋㅋㅋ
화자1: 네! 영화 인셉션이후로 띵함을 느낀 명작이라고할까요?ㅋㅋ
화자1: 시간나면 보셔요~
화자2: 오 그정도인가요? 몬가 남자배우 유명한줄만 알앗어요!
화자1: 허광한 유명하죠~ㅎㅎ
화자1: 강추해요ㅎㅎ
화자2: 넷플에 있나요? 어디서 보셕어요?
화자1: 네! 저는 작년초에 넷플에서 봤어요~
화자2: 저두 넷플로 한번 찾아봐야겠네요!
화자1: 네 기회되시면 보셔요~후회안할거에요 ㅋㅋㅋ

[Question]
위 대화의 원인으로 올바른 지문은?

[Option]
A. 화자1은 드라마 '상견니'가 재미있다는 추천을 받았다.
B. 화자1은 드라마 '상견니'를 재밌게 시청했다.
C. 화자1은 한국 드라마 '상견니'를 수작이라고 생각한다.",B. 화자1은 드라마 '상견니'를 재밌게 시청했다.
130,"

[Conversation]
화자2: 드라마 좋아하세요?
화자1: 네 좋아해요!! 자칭 드라마덕후에요 ㅋㅋㅋㅋ
화자2: 저두요 ㅋㅋㅋㅋ 요즘 뭐보세여?
화자1: 저는 요즘 한국드라마 졸업하고 중국드라마 즐겨봐요 ㅋㅋㅋㅋ
화자2: 아 진짜여 ㅋㅋㅋㅋ중드 낯설긴한데
화자2: 상견니는 많이들어봤어요!
화자1: 상견니 인정!! 너무 명작이에요~ ㅋㅋㅋ
화자2: 오 명작인가요? 한번봐보ㅓ야겟어요 ㅋㅋㅋ
화자1: 네! 영화 인셉션이후로 띵함을 느낀 명작이라고할까요?ㅋㅋ
화자1: 시간나면 보셔요~
화자2: 오 그정도인가요? 몬가 남자배우 유명한줄만 알앗어요!
화자1: 허광한 유명하죠~ㅎㅎ
화자1: 강추해요ㅎㅎ
화자2: 넷플에 있나요? 어디서 보셕어요?
화자1: 네! 저는 작년초에 넷플에서 봤어요~
화자2: 저두 넷플로 한번 찾아봐야겠네요!
화자1: 네 기회되시면 보셔요~후회안할거에요 ㅋㅋㅋ

[Question]
위 대화의 동기로 올바른 지문은?

[Option]
A. 화자1은 화자2에게 드라마 '상견니'를 추천하고 싶다.
B. 화자1은 추천받은 영화 '상견니'를 화자2에게 소개하고 싶다.
C. 화자1은 화자2와 함께 드라마 '상견니'를 보고 싶다.",A. 화자1은 화자2에게 드라마 '상견니'를 추천하고 싶다.
131,"

[Conversation]
화자2: 드라마 좋아하세요?
화자1: 네 좋아해요!! 자칭 드라마덕후에요 ㅋㅋㅋㅋ
화자2: 저두요 ㅋㅋㅋㅋ 요즘 뭐보세여?
화자1: 저는 요즘 한국드라마 졸업하고 중국드라마 즐겨봐요 ㅋㅋㅋㅋ
화자2: 아 진짜여 ㅋㅋㅋㅋ중드 낯설긴한데
화자2: 상견니는 많이들어봤어요!
화자1: 상견니 인정!! 너무 명작이에요~ ㅋㅋㅋ
화자2: 오 명작인가요? 한번봐보ㅓ야겟어요 ㅋㅋㅋ
화자1: 네! 영화 인셉션이후로 띵함을 느낀 명작이라고할까요?ㅋㅋ
화자1: 시간나면 보셔요~
화자2: 오 그정도인가요? 몬가 남자배우 유명한줄만 알앗어요!
화자1: 허광한 유명하죠~ㅎㅎ
화자1: 강추해요ㅎㅎ
화자2: 넷플에 있나요? 어디서 보셕어요?
화자1: 네! 저는 작년초에 넷플에서 봤어요~
화자2: 저두 넷플로 한번 찾아봐야겠네요!
화자1: 네 기회되시면 보셔요~후회안할거에요 ㅋㅋㅋ

[Question]
위 대화의 전제로 올바른 지문은?

[Option]
A. 상견니'는 한국에서 수출한 드라마이다.
B. 상견니'는 한국 드라마이다.
C. 상견니'는 중국 드라마이다.",C. 상견니'는 중국 드라마이다.
132,"

[Conversation]
화자2: 드라마 좋아하세요?
화자1: 네 좋아해요!! 자칭 드라마덕후에요 ㅋㅋㅋㅋ
화자2: 저두요 ㅋㅋㅋㅋ 요즘 뭐보세여?
화자1: 저는 요즘 한국드라마 졸업하고 중국드라마 즐겨봐요 ㅋㅋㅋㅋ
화자2: 아 진짜여 ㅋㅋㅋㅋ중드 낯설긴한데
화자2: 상견니는 많이들어봤어요!
화자1: 상견니 인정!! 너무 명작이에요~ ㅋㅋㅋ
화자2: 오 명작인가요? 한번봐보ㅓ야겟어요 ㅋㅋㅋ
화자1: 네! 영화 인셉션이후로 띵함을 느낀 명작이라고할까요?ㅋㅋ
화자1: 시간나면 보셔요~
화자2: 오 그정도인가요? 몬가 남자배우 유명한줄만 알앗어요!
화자1: 허광한 유명하죠~ㅎㅎ
화자1: 강추해요ㅎㅎ
화자2: 넷플에 있나요? 어디서 보셕어요?
화자1: 네! 저는 작년초에 넷플에서 봤어요~
화자2: 저두 넷플로 한번 찾아봐야겠네요!
화자1: 네 기회되시면 보셔요~후회안할거에요 ㅋㅋㅋ

[Question]
위 대화의 반응으로 올바른 지문은?

[Option]
A. 화자2는 드라마 '상견니'를 본 것이 후회스럽다.
B. 화자2는 드라마 '상견니'가 기대된다.
C. 화자2는 영화 '인셉션'이 기대된다.",B. 화자2는 드라마 '상견니'가 기대된다.
133,"

[Conversation]
화자2: 드라마 좋아하세요?
화자1: 네 좋아해요!! 자칭 드라마덕후에요 ㅋㅋㅋㅋ
화자2: 저두요 ㅋㅋㅋㅋ 요즘 뭐보세여?
화자1: 저는 요즘 한국드라마 졸업하고 중국드라마 즐겨봐요 ㅋㅋㅋㅋ
화자2: 아 진짜여 ㅋㅋㅋㅋ중드 낯설긴한데
화자2: 상견니는 많이들어봤어요!
화자1: 상견니 인정!! 너무 명작이에요~ ㅋㅋㅋ
화자2: 오 명작인가요? 한번봐보ㅓ야겟어요 ㅋㅋㅋ
화자1: 네! 영화 인셉션이후로 띵함을 느낀 명작이라고할까요?ㅋㅋ
화자1: 시간나면 보셔요~
화자2: 오 그정도인가요? 몬가 남자배우 유명한줄만 알앗어요!
화자1: 허광한 유명하죠~ㅎㅎ
화자1: 강추해요ㅎㅎ
화자2: 넷플에 있나요? 어디서 보셕어요?
화자1: 네! 저는 작년초에 넷플에서 봤어요~
화자2: 저두 넷플로 한번 찾아봐야겠네요!
화자1: 네 기회되시면 보셔요~후회안할거에요 ㅋㅋㅋ

[Question]
위 대화의 후행사건으로 올바른 지문은?

[Option]
A. 화자2는 예능 프로그램 '상견니'를 볼 것이다.
B. 화자2는 드라마 '상견니'의 리뷰를 남길 것이다.
C. 화자2는 드라마 '상견니'를 볼 것이다.",C. 화자2는 드라마 '상견니'를 볼 것이다.
134,"

[Conversation]
화자1: 허리는 좀 어때?
화자2: ㅋㅋㅋ
화자2: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
화자2: 짐 한의원이야
화자1: 강남?
화자2: 근데 머 뾰족하게 나아질거 같지 않네
화자2: ㅇㅇ
화자2: 삼실 바로앞에
화자2: 척추전문한의원
화자1: 잘보는 사람한테 봐야되는데
화자2: 자고 일어났더니 좀 갠찮은거 같은거여
화자1: 그냥 삐끗한걸로 침만 맞으면 별 효과 없을텐데?
화자2: 야
화자2: 움직이기 시작하니까
화자2: 스멀스멀
화자2: 집에 다시 돌아갈뻔;;;;
화자1: 오래간다...
화자1: 꾸준하게 다닐만한데를 가봐
화자2: 강남에 딱히 그럴만한곳이 안보여
화자1: 병원가면 엑스레이만 찍고 진통제만 처방해. 그리고 또 아프면 오라고 그런단 말이지.
화자2: 침맞는중
화자2: 4번5번?
화자2: 위치라는듯
화자1: 디스크 조심해애겠다. 퇴행성일거라.
화자2: 
화자2: 아우
화자2: 겁나게 불편하네

[Question]
위 대화의 원인으로 올바른 지문은?

[Option]
A. 화자2가 방문한 한의원의 처방이 썩 효과 있지 않았다.
B. 화자2가 방문한 한의원의 직원이 불친절했다.
C. 화자2는 다녀온 한의원의 처방이 매우 용했다.",A. 화자2가 방문한 한의원의 처방이 썩 효과 있지 않았다.
